new_index,alpha,beta_mkt,beta_hml,beta_smb,sigma,class
1148,0.000838698,1.088687671,-0.328171572,0.91820879,0.0131442,0
1149,-0.001955973,2.141059955,0.583518149,1.017546867,0.016929326,1
1150,0.004656779,-0.407313281,-0.678181418,-0.236470134,0.029980245,0
1151,0.000616197,1.054680964,0.847894059,-0.292347876,0.007950586,0
1152,-0.005856436,2.856311098,1.321217186,3.359932257,0.022377193,1
1153,-0.001497999,1.373803225,3.024941989,0.620232098,0.011946316,0
1154,0.002143595,0.858108469,-1.618205308,1.437178922,0.017616209,0
1155,0.000239522,1.3241692,-1.101137507,-0.501560641,0.009660548,0
1156,-0.000603779,0.354798404,0.738019491,0.305422144,0.024822081,0
1157,-0.000330844,0.133453404,-0.103872697,0.002358386,0.007539336,1
1158,0.003377806,1.895667164,1.778598883,-0.920273848,0.029922442,0
1159,0.009525284,0.548236272,-5.733182537,1.241196399,0.06595366,0
1160,0.000799725,-0.251875091,0.146208783,0.369673079,0.020399709,0
1161,0.003119923,2.111682221,0.958196882,1.92767549,0.043749586,0
1162,0.000808928,0.716913888,0.374360025,0.401101419,0.018539735,0
1163,0.00062849,1.581987514,-1.424094815,2.045737749,0.027837367,0
1164,-0.028037179,0.808730991,0.089819959,0.598293541,0.012665126,1
1165,0.000333853,0.373037441,0.44078821,-0.771648312,0.03066666,1
1166,-0.000571098,-0.153363091,0.047443266,-0.07678889,0.023580932,0
1167,0.006564015,-0.557817179,-0.213833521,-0.915706058,0.070907823,0
1168,0.00033515,1.134876914,1.91408111,-0.551224462,0.008977933,0
1169,0.00129721,-0.159222637,-0.152426091,-0.232687069,0.010719072,0
1170,0.000918061,-0.151032895,0.589183659,-0.180873335,0.011081518,0
1171,-0.000531003,0.977400751,-0.079985724,-0.127526361,0.005880793,0
1172,0.001699513,0.043844884,0.826882178,0.198715329,0.027518693,0
1173,0.001010337,0.570488554,1.820519831,1.843441044,0.076389792,0
1174,-0.000547488,0.976358977,-0.269665168,0.664487376,0.009493127,0
1175,0.001559097,1.197149297,0.605344129,1.859756037,0.022293518,0
1176,-0.003061981,1.698991319,0.95386786,2.181991025,0.011272486,0
1177,0.006258201,-1.262781175,-1.810307224,-1.139260077,0.055583939,0
1178,-0.000472033,0.666193323,0.445034696,1.031083372,0.018279563,1
1179,-0.000374052,1.025732877,-0.849387125,0.660901153,0.012461439,0
1180,0.001066327,1.464291784,-0.618143313,0.802950364,0.014098103,0
1181,-6.79E-05,0.92154881,0.280473062,0.840448641,0.012203463,0
1182,-0.006142625,-0.402435575,-0.998358795,1.382527029,0.028316564,0
1183,7.57E-05,0.143479355,0.113343073,0.159828145,0.006406529,0
1184,-0.001263531,1.298404113,-0.603087289,1.798323145,0.015048532,0
1185,-0.000773401,1.089875742,-0.85896918,-0.290634619,0.00914685,0
1186,-0.003370305,0.670827299,1.04538848,1.223841511,0.013517753,0
1187,-6.56E-06,0.949003632,0.091799771,-0.076333597,0.006228257,0
1188,-0.001047211,-0.29999516,0.253600006,-0.245305258,0.011775895,0
1189,-0.000248529,1.348241675,0.846288065,0.45259207,0.013218425,0
1190,-0.000423627,0.970761709,2.290293118,1.898656151,0.048400578,1
1191,0.001035684,-0.083681013,-0.155422117,-0.056779024,0.019916011,0
1192,0.000162031,-0.116378662,0.135880237,0.104376535,0.008945257,0
1193,-0.003149405,1.669145984,3.186421038,2.06083436,0.014812314,0
1194,-0.000352665,-0.115734091,0.346777313,0.219064179,0.009688678,0
1195,0.008033063,1.311250499,-0.340223313,-2.436203054,0.028013059,0
1196,0.002612731,2.51220815,-2.363829892,1.747599604,0.028080465,1
1197,0.008483286,2.860107598,1.721044211,2.460916307,0.050469921,0
1198,-0.000101434,2.182365211,2.26373122,0.74091323,0.020501341,0
1199,0.004908058,1.072065454,-0.217376536,0.664341406,0.022977044,1
1200,-0.000450762,-0.419251183,-0.79049971,-0.219432698,0.019773242,0
1201,-0.000301792,0.92000938,0.056946977,0.194436091,0.006225986,0
1202,-0.000638996,1.4544278,-0.089324753,0.114775107,0.009475893,0
1203,-0.022624843,0.178722018,0.009336766,0.719210597,0.011638366,0
1204,-0.001911646,1.870394972,1.423579562,2.201826729,0.01425754,0
1205,-0.000286372,1.54256129,3.216964606,0.931751561,0.012043608,0
1206,0.006368862,-2.809595127,-2.114449826,-2.806182132,0.097192428,1
1207,-0.000469589,1.892866057,-0.327251694,1.768401875,0.016245826,0
1208,-0.000949152,0.856467833,-0.27476931,0.822082185,0.012066047,0
1209,-0.001439425,0.854713172,0.927460282,1.055330127,0.005909896,0
1210,-6.34E-05,0.000640953,0.000704193,0.000902203,0.000800047,0
1211,0.000178456,0.126876909,-0.013133821,0.085272052,0.006029991,0
1212,0.00732787,0.816077448,1.39081867,2.031728645,0.126063539,1
1213,-0.000654925,0.707290982,-0.520689755,0.717890072,0.008284224,0
1214,-0.000114739,0.017400864,-0.007422414,0.009116547,0.001957578,0
1215,-8.17E-05,0.012273492,-0.00125345,0.012952349,0.00217887,1
1216,-0.001430095,-0.146833776,-0.304796359,-0.012450418,0.024807459,0
1217,0.001854199,0.754481036,-0.64921237,-0.856530592,0.032942018,0
1218,0.006951546,1.14341952,1.128387644,1.571613056,0.122794595,1
1219,0.004351389,1.262415693,-1.505657998,0.086309887,0.028265443,0
1220,0.002290936,1.584145798,0.489452901,-0.772923024,0.015190959,0
1221,-0.000637111,0.881706395,-1.382750744,0.021511928,0.009445474,1
1222,0.000462227,1.363152853,1.000834616,-0.170255147,0.014415326,1
1223,0.001107633,1.958807271,-0.101156662,1.647463076,0.020527023,0
1224,-0.001149584,1.317068865,0.115139434,1.14737394,0.007566138,0
1225,-0.000384409,-0.226029917,0.318195434,-0.05708654,0.011295054,0
1226,0.00022078,1.048635628,0.087671597,-0.506673561,0.006584627,0
1227,0.000723932,0.831805804,0.913861835,1.264174239,0.018045157,0
1228,-0.000424096,-0.443577843,0.022266441,-0.072196112,0.019393516,0
1229,0.01557409,0.298800875,-3.602620715,-1.92180475,0.081137229,0
1230,-0.000198122,0.549353411,-0.079236559,1.111196974,0.012588743,1
1231,0.005155447,1.155601866,1.232706911,0.983276527,0.114288709,1
1232,-0.004747141,0.729131376,2.779930519,-0.979454466,0.050094052,0
1233,-0.000461758,0.463799723,0.222808633,0.890263165,0.0083925,0
1234,-0.00160281,2.747120957,6.161467653,0.285363185,0.016074161,1
1235,0.002916168,-0.488756263,-0.352157215,0.29132298,0.03587722,0
1236,0.001912031,1.122702791,0.707241264,1.729102488,0.012669016,0
1237,-0.000366063,0.916430841,-0.579527815,-0.086594845,0.00655989,0
1238,0.001142473,1.06898967,-0.093985491,0.231281267,0.014275347,0
1239,-0.001711941,1.583742031,2.009802089,0.190812271,0.038880445,0
1240,-0.000122633,0.873285258,-2.260532465,0.741915705,0.012457737,0
1241,0.000262741,-0.189117852,0.280397904,-0.612105866,0.03315257,1
1242,0.003032614,-0.472079205,0.405946139,0.196024673,0.036584292,0
1243,0.000666805,-1.128149116,-1.62157182,-0.561133401,0.031940905,0
1244,-0.000199554,-0.858975977,-1.571354193,-1.697108756,0.094972839,1
1245,0.001709368,1.417986568,-0.38089118,0.098554809,0.014503554,0
1246,0.003336194,-0.663359218,-0.278920379,-0.9946787,0.027380644,0
1247,0.000368827,1.449130965,1.144109032,1.793538046,0.016929531,1
1248,-0.00105295,0.85324413,0.962184392,0.015748515,0.011605016,0
1249,0.001846862,2.482764529,0.190552422,1.028291619,0.026690827,1
1250,0.000674775,0.835064643,0.487536668,0.19031641,0.009010164,0
1251,0.003466889,-0.000998813,-0.015983356,-0.08204738,0.036063831,0
1252,0.006234039,2.752518673,0.936928812,3.124189903,0.061254914,1
1253,0.004128544,1.585539779,0.340275535,0.936151782,0.028083618,0
1254,-0.000400005,0.912323833,0.116482984,0.276994386,0.006783517,0
1255,0.001307372,-0.471853019,-0.527006394,-0.042302017,0.017350434,0
1256,-0.001823899,1.836403042,0.207874026,2.86099486,0.02289226,0
1257,-0.000728816,1.742823725,2.427342286,0.230186963,0.02495283,0
1258,7.35E-05,0.17320664,0.173366445,0.124211289,0.006799321,0
1259,-5.70E-05,1.126808807,0.894890091,0.837273411,0.014457063,0
1260,-0.000260885,0.145134839,-0.015006761,-0.128563304,0.00629565,0
1261,0.002947993,0.026200218,0.166302178,-0.579361479,0.04070381,0
1262,-0.000557484,-0.007235832,-0.008948735,0.050429926,0.006446342,0
1263,0.000555573,1.17717661,0.739187801,-0.359116421,0.01353754,0
1264,-0.000236791,0.000771882,0.000536621,0.00054913,0.000431264,0
1265,-0.000644526,0.357634839,0.007607847,-0.03084904,0.011145934,0
1266,0.000659067,-0.145180427,0.185976289,-0.06300153,0.015029537,0
1267,-0.000100303,0.982612772,-0.915520869,0.137884772,0.01102718,1
1268,0.002804067,1.890455534,0.922714588,0.470441046,0.015102156,1
1269,0.011916952,1.334282762,0.108605441,2.859430804,0.05710352,0
1270,-0.000587819,0.08447695,0.079629639,-0.124652665,0.011134322,0
1271,0.000215327,-0.174619711,-0.020851049,-0.117864439,0.011002905,0
1272,-0.000100467,1.551035719,0.429397744,-0.421319985,0.009472268,0
1273,-0.000843343,0.870376461,-0.163266859,0.774170819,0.00969717,0
1274,0.001648125,-0.306026023,-0.639463659,0.026326267,0.022728787,0
1275,-6.09E-05,0.712803747,0.361637366,0.893037694,0.0086426,0
1276,-0.000711032,0.93815742,-0.351368744,-0.11910409,0.005435348,0
1277,-0.000303308,0.445091277,0.04306447,-0.006851411,0.009513513,0
1278,0.002911881,2.9269712,2.108924635,2.819726973,0.029232509,0
1279,-9.43E-05,-0.417091382,-0.224906483,-0.315843893,0.028194388,0
1280,-0.000379783,-0.108495158,0.028020363,0.924488297,0.011940717,0
1281,0.000367999,4.831585978,2.621906728,5.492606774,0.083408912,0
1282,-0.002802735,2.432823797,-0.18260854,1.976064694,0.022842995,0
1283,0.000343245,1.402575817,0.15154475,1.808780256,0.01404489,0
1284,0.005425149,-0.810970537,-1.575203515,-1.840980186,0.032017293,0
1285,0.000947014,2.28668284,-1.376113796,1.60319386,0.015770082,1
1286,0.002876288,1.675711266,1.092907514,1.655156228,0.017871958,0
1287,0.000820637,1.098001069,-1.025728708,1.725502045,0.01528067,0
1288,0.001609985,0.151279197,0.10819472,-0.62831001,0.020652016,1
1289,0.003168221,-0.703644382,-1.312667122,-0.250616562,0.037781708,0
1290,0.002584427,1.580130443,-1.606200245,0.599607981,0.021680699,0
1291,-0.000907983,2.748973154,-0.582099013,2.93811623,0.035762237,0
1292,-0.00013197,0.596035564,0.148005755,-0.156132652,0.006126124,0
1293,-0.001856,-0.57817991,-0.567438727,-1.219934295,0.020217456,0
1294,0.002062445,0.321573227,0.707780734,-0.415869696,0.026276374,0
1295,-0.000824717,1.435945851,-0.197174907,1.690595477,0.012947604,0
1296,-0.001186096,0.065676976,0.16736729,0.240168964,0.012952259,0
1297,0.001926591,-1.149157797,-2.116266242,1.023191887,0.037123884,0
1298,0.001509101,-0.814310811,-0.864255921,0.172730842,0.02375233,0
1299,-5.24E-06,0.070005642,0.072116773,0.072124215,0.006927716,0
1300,0.007690356,0.7197458,1.231244971,2.170570417,0.077332405,0
1301,-0.002164999,0.783807409,0.530479111,0.966386321,0.016790053,0
1302,-0.000101687,1.337663169,-1.296908834,1.597538933,0.017457663,0
1303,-0.004065031,-0.06614621,-0.508596193,0.452623702,0.022345954,1
1304,-0.001190342,-0.611455333,0.307920401,0.132505909,0.037226564,1
1305,-1.82E-05,0.007253542,0.007939268,0.002979594,0.001644139,0
1306,0.001633296,-0.023727397,0.348547042,0.723373688,0.035292859,0
1307,-0.000100733,0.150532102,0.089831671,0.080270692,0.008693126,0
1308,0.035024019,0.248004294,-0.17080398,0.003492542,0.167982469,0
1309,0.004208542,0.773630104,0.791518904,1.081001146,0.122016872,0
1310,0.002413957,-0.242681593,-0.118382808,-0.220113515,0.027881112,0
1311,0.001301371,-0.303393963,-0.371521439,-0.302067791,0.021734671,0
1312,0.000903018,1.379718762,0.787890386,-0.487401142,0.016551791,1
1313,-0.00050344,-0.018514995,0.02368666,-0.073922179,0.00753202,0
1314,0.001902892,0.478220732,-0.330128334,0.89795481,0.076514119,0
1315,-0.000210857,6.64E-05,-0.000103145,-2.78E-05,0.000480146,0
1316,0.002441856,1.854133072,0.210962461,2.004713047,0.044450555,0
1317,-0.000774137,1.039706338,-0.378245074,1.004174041,0.013631615,0
1318,0.014741454,0.783114821,0.017408646,1.055692249,0.154707923,0
1319,-0.004535262,1.959750616,1.936141534,2.020812027,0.024275342,0
1320,-6.15E-05,0.000642092,0.000589906,0.001450809,0.000797694,0
1321,-0.000943381,0.011810483,-0.158527567,-0.086020316,0.006636791,0
1322,-0.011029831,1.501793101,0.379593461,1.64191947,0.034584837,1
1323,0.041197144,-0.042305706,-1.276458931,0.054987887,0.177808544,0
1324,-0.000778909,1.357586809,0.454876079,2.840935101,0.02665347,0
1325,0.005011976,1.56208542,-2.313841184,2.42672617,0.0365345,0
1326,-0.001242438,-0.033219123,-0.365652667,-0.152321422,0.01064748,0
1327,0.00032358,-0.081536542,0.069496511,-0.711750093,0.035676481,0
1328,0.011432839,1.39056761,1.195456603,-0.493631287,0.041424996,0
1329,0.005214413,-1.078705615,-1.962321581,-2.253322192,0.090922196,0
1330,0.000651976,-0.050325691,-0.554034919,-0.573589647,0.011779659,1
1331,-0.001947169,1.769601447,4.405345066,4.173942047,0.069757358,0
1332,-0.034331065,0.095582968,0.07223296,0.078264097,0.011031627,0
1333,-0.002573716,2.030781486,2.026588696,2.156392271,0.021392695,0
1334,0.00010266,-0.513718053,0.083507464,-0.012837301,0.017219857,0
1335,0.002002536,1.72673246,1.263912905,0.627249033,0.018668872,0
1336,-0.000532313,-0.047423856,-0.182257683,0.176199151,0.007901698,0
1337,-0.000482785,-0.196569615,-0.312245992,-0.135111516,0.020797032,0
1338,-0.000126462,0.773426644,-1.122154917,0.829750031,0.011948698,0
1339,-0.002483935,0.329796418,-0.006919954,0.407814378,0.007729058,1
1340,-0.001810406,0.174715056,1.634586867,-0.017664902,0.033827816,0
1341,-0.000916473,0.967431187,0.650709773,0.195985737,0.006895327,0
1342,0.004132332,2.505384292,-2.128407246,1.28768767,0.024587086,0
1343,-4.46E-05,0.009252837,-0.012403519,0.014531542,0.00219048,1
1344,0.002706274,0.463744821,1.090833204,0.62428454,0.040543473,1
1345,-0.001526886,1.631535918,-0.406644502,1.168470389,0.009747941,0
1346,-0.003405689,2.003087437,1.277993824,1.09789919,0.019360409,0
1347,-0.001001924,-0.225454141,0.013736314,-0.18721836,0.010614879,0
1348,0.00022485,0.0873581,0.199511243,0.565253227,0.020805659,0
1349,-0.000818755,0.039930944,-0.089262216,-0.062620711,0.008951371,1
1350,-0.000355022,0.928753492,0.305300147,-0.321421884,0.01919448,0
1351,0.002353507,-0.083660187,-0.619145153,-0.556383038,0.016508289,0
1352,-0.002437107,1.243357422,0.814895294,1.864815048,0.007707435,0
1353,-0.039388433,0.235603296,0.353094494,0.156307038,0.012605293,0
1354,-0.073548483,0.091834497,-0.063116266,0.223477782,0.025719036,1
1355,0.001752345,0.492443943,0.518571423,-0.442419449,0.016425115,0
1356,-0.006858729,2.709508436,2.013944715,3.61601219,0.024077077,0
1357,-0.000370735,-0.233190631,0.084484276,-0.012260014,0.011285961,1
1358,0.000699148,1.48392952,1.183201214,-0.545151972,0.017540079,0
1359,-0.002609428,-0.411740673,0.076845319,-0.36051519,0.034587707,0
1360,0.003687059,-0.008092571,0.273971119,-0.408081824,0.029355424,0
1361,-0.000109425,0.02205479,0.013236778,0.016843579,0.002120545,0
1362,0.003830001,2.371653188,-0.655485039,2.922279932,0.027655719,1
1363,0.004711033,3.767807086,2.327447363,4.544090002,0.045374781,1
1364,-0.001247348,0.836736571,-1.58459324,1.040485768,0.011722354,1
1365,0.003801429,1.379769865,-0.555155875,1.809205261,0.019598252,0
1366,8.00E-06,-0.267906637,0.278207271,-0.094076912,0.01067447,0
1367,-6.93E-05,0.122277696,0.046331765,-0.134317201,0.006959042,0
1368,-0.000140346,-0.10425301,0.079806068,-0.730774622,0.113512279,0
1369,0.006141173,3.334085353,-0.360760953,5.486230337,0.104302182,1
1370,0.002299818,0.706810095,1.0923673,0.497990352,0.028020799,0
1371,-0.000742127,1.179252631,0.578082474,1.588877162,0.012981675,0
1372,0.02423339,4.37534624,6.027333282,8.324127149,0.083145801,0
1373,-0.000973363,2.556573377,3.711459645,2.322830096,0.020589442,0
1374,-0.002433234,2.572281659,-0.484585731,1.423298853,0.017320255,0
1375,-0.000481792,1.557270521,0.044337244,1.419071436,0.015589596,0
1376,0.000155862,0.995725469,0.540787723,-0.132957153,0.00690803,0
1377,-0.000998914,-0.133324649,0.126848515,0.013829963,0.011222456,0
1378,0.004049626,3.341538978,-0.825870292,5.261776609,0.089297457,0
1379,-0.000106247,1.262669029,0.502306195,0.035190538,0.008020071,0
1380,7.67E-05,0.127841227,0.097982289,0.037066579,0.009557814,1
1381,0.006165355,0.596676506,0.282384729,-0.283876442,0.039602667,0
1382,0.000680737,-0.20131354,-0.41446434,-0.152196705,0.013751339,0
1383,0.000389922,-0.011696672,0.229170258,0.2430429,0.009826044,0
1384,-0.000336382,0.020843872,-0.041162169,-0.350453808,0.009438666,0
1385,-0.001956213,1.926161955,0.930908729,3.009087515,0.037492053,0
1386,0.000277993,1.063842038,-0.309551138,-0.285133543,0.006896571,0
1387,-0.001112889,0.748095578,0.352398128,0.935297404,0.009310014,0
1388,0.000963532,1.242868024,0.609029656,0.381188152,0.013944762,0
1389,0.005723654,3.341147942,5.840913767,5.414773618,0.069739575,0
1390,-0.001683061,0.298689011,-0.51539307,0.100638751,0.058720689,1
1391,7.84E-05,1.209354791,-0.975275632,-0.501083919,0.008964539,0
1392,0.153968318,-0.112612441,0.022829611,4.195133554,0.554510068,0
1393,-0.000607627,-0.164057535,0.592641439,0.135138741,0.009656975,0
1394,0.000174155,1.290066568,0.570229265,0.559074114,0.013333926,0
1395,-0.004758908,0.137859579,1.901751944,-0.066870897,0.084890778,0
1396,-0.049812422,0.632305112,0.422606477,0.840103263,0.019945571,0
1397,0.001497311,1.213957412,-2.948108505,0.540457843,0.016022585,0
1398,0.042283178,1.045841697,1.338741675,1.226519729,0.155264307,0
1399,-0.001074629,-0.187800486,0.457984641,0.349264205,0.059013318,1
1400,-0.000904131,-0.28163175,-0.214287431,0.072696055,0.020500798,0
1401,0.001424074,1.04400934,1.202165501,0.397496318,0.01892592,0
1402,-0.000136406,-0.081706141,0.123733864,-0.103965979,0.013064403,0
1403,-0.000680055,1.391574764,2.864507426,-0.15605288,0.011117691,1
1404,-0.00336127,0.889607507,1.062635527,0.335870787,0.097417641,1
1405,0.000845979,2.220780471,-1.069883444,2.428471749,0.022067853,0
1406,0.001122237,1.941666492,3.666152507,-0.154153224,0.01288591,1
1407,0.000246409,2.10001621,1.837383233,-0.253474291,0.024119971,1
1408,0.000555586,2.627029063,0.542927386,2.74111441,0.04265011,0
1409,-0.025129795,0.466196886,0.413231434,0.275685641,0.010799932,0
1410,0.002429923,-0.204927832,-1.258998031,-0.687694246,0.014148812,0
1411,0.010273141,2.352822669,0.292161919,2.327909609,0.068426922,0
1412,-0.000453656,-0.119393825,0.251245317,0.171208649,0.012030138,0
1413,0.006313639,-0.860044602,-0.890564341,-0.98537544,0.070485044,0
1414,0.005958615,2.491661842,2.244468027,1.794134355,0.046984553,0
1415,0.031384954,1.129222271,0.152804288,1.786591155,0.235735143,0
1416,0.006567696,0.395805134,-1.751207427,1.557341111,0.043906576,1
1417,0.008277326,-2.516022586,-1.410847006,-2.775511455,0.056076239,0
